date,data_src,family,genus,species,genus_species,length_m,age.maturity,longevity,habitat,feeding.mode,
2019-05-02,pan,Stichaeidae,Lumpenus,fabricii,Lumpenus fabricii,0.365,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,fabricii,Lumpenus fabricii,0.365,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,fabricii,Lumpenus fabricii,0.365,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,fabricii,Lumpenus fabricii,0.365,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,fabricii,Lumpenus fabricii,0.365,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,fabricii,Lumpenus fabricii,0.365,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,fabricii,Lumpenus fabricii,0.365,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,fabricii,Lumpenus fabricii,0.365,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.403,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.403,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.403,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.403,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.345,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.345,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.345,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.345,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.345,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.345,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,lampretaeformis,Lumpenus lampretaeformis,0.345,3.0,9.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,sagitta,Lumpenus sagitta,0.51,3.0,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,sagitta,Lumpenus sagitta,0.51,3.0,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,sagitta,Lumpenus sagitta,0.51,3.0,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,sagitta,Lumpenus sagitta,0.51,3.0,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,sagitta,Lumpenus sagitta,0.51,3.0,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,sagitta,Lumpenus sagitta,0.51,3.0,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,NA,Lumpenus,0.403,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Lumpenus,NA,Lumpenus,0.403,3.0,8.5,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,Plectobranchus,evides,Plectobranchus evides,0.13,3.3,10.0,demersal,generalist,
2019-05-02,pan,Stichaeidae,Poroclinus,rothrocki,Poroclinus rothrocki,0.25,3.3,10.0,demersal,generalist,
2019-05-02,pan,Stichaeidae,Poroclinus,rothrocki,Poroclinus rothrocki,0.25,3.3,10.0,demersal,generalist,
2019-05-02,pan,Stichaeidae,Poroclinus,rothrocki,Poroclinus rothrocki,0.25,3.3,10.0,demersal,generalist,
2019-05-02,pan,Stichaeidae,Poroclinus,rothrocki,Poroclinus rothrocki,0.25,3.3,10.0,demersal,generalist,
2019-05-02,pan,Stichaeidae,Poroclinus,rothrocki,Poroclinus rothrocki,0.25,3.3,10.0,demersal,generalist,
2019-05-02,pan,Stichaeidae,Stichaeus,punctatus punctatus,Stichaeus punctatus punctatus,0.3294667,3.3,10.0,demersal,generalist,
2019-05-02,pan,Stichaeidae,Stichaeus,punctatus punctatus,Stichaeus punctatus punctatus,0.3294667,3.3,10.0,demersal,generalist,
2019-05-02,pan,Stichaeidae,Ulvaria,subbifurcata,Ulvaria subbifurcata,0.153,3.3,10.0,benthopelagic,benthivorous,
2019-05-02,pan,Stichaeidae,Ulvaria,subbifurcata,Ulvaria subbifurcata,0.153,3.3,10.0,benthopelagic,benthivorous,
2019-05-02,pan,Stichaeidae,Ulvaria,subbifurcata,Ulvaria subbifurcata,0.153,3.3,10.0,benthopelagic,benthivorous,
2019-05-02,pan,Stichaeidae,NA,NA,Stichaeidae,0.07605,3.3,10.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,NA,NA,Stichaeidae,0.262,3.3,10.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,NA,NA,Stichaeidae,0.76,3.3,10.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,NA,NA,Stichaeidae,0.76,3.3,10.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,NA,NA,Stichaeidae,0.0783,3.3,10.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,NA,NA,Stichaeidae,0.21165,3.3,10.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,NA,NA,Stichaeidae,0.0783,3.3,10.0,demersal,benthivorous,
2019-05-02,pan,Stichaeidae,NA,NA,Stichaeidae,0.262,3.3,10.0,demersal,benthivorous,
2019-05-02,pan,Stomiidae,Aristostomias,scintillans,Aristostomias scintillans,0.23,NA,7.0,bathypelagic,planktivorous,
2019-05-02,pan,Stomiidae,Aristostomias,scintillans,Aristostomias scintillans,0.23,NA,7.0,bathypelagic,planktivorous,
2019-05-02,pan,Stomiidae,Aristostomias,scintillans,Aristostomias scintillans,0.23,NA,7.0,bathypelagic,planktivorous,
2019-05-02,pan,Stomiidae,Aristostomias,NA,Aristostomias,0.1945,NA,7.0,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Bathophilus,flemingi,Bathophilus flemingi,0.16,NA,7.0,bathypelagic,benthivorous,
2019-05-02,pan,Stomiidae,Bathophilus,flemingi,Bathophilus flemingi,0.16,NA,7.0,bathypelagic,benthivorous,
2019-05-02,pan,Stomiidae,Bathophilus,NA,Bathophilus,0.1196667,NA,5.5,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Borostomias,antarcticus,Borostomias antarcticus,0.35,NA,5.5,bathydemersal,generalist,
2019-05-02,pan,Stomiidae,Borostomias,panamensis,Borostomias panamensis,0.29,NA,5.5,bathypelagic,planktivorous,
2019-05-02,pan,Stomiidae,Borostomias,panamensis,Borostomias panamensis,0.29,NA,5.5,bathypelagic,planktivorous,
2019-05-02,pan,Stomiidae,Borostomias,NA,Borostomias,0.35,NA,5.5,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Borostomias,NA,Borostomias,0.32,NA,5.5,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,danae,Chauliodus danae,0.15,NA,7.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,macouni,Chauliodus macouni,0.23,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,macouni,Chauliodus macouni,0.23,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,macouni,Chauliodus macouni,0.23,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,macouni,Chauliodus macouni,0.23,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,macouni,Chauliodus macouni,0.23,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,macouni,Chauliodus macouni,0.23,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,macouni,Chauliodus macouni,0.23,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,macouni,Chauliodus macouni,0.23,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,sloani,Chauliodus sloani,0.111,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,sloani,Chauliodus sloani,0.111,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,sloani,Chauliodus sloani,0.111,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,sloani,Chauliodus sloani,0.111,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,sloani,Chauliodus sloani,0.111,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,sloani,Chauliodus sloani,0.111,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,sloani,Chauliodus sloani,0.111,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,sloani,Chauliodus sloani,0.111,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Chauliodus,sloani,Chauliodus sloani,0.111,NA,8.0,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Grammatostomias,dentatus,Grammatostomias dentatus,0.159,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Idiacanthus,antrostomus,Idiacanthus antrostomus,0.38,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Idiacanthus,antrostomus,Idiacanthus antrostomus,0.38,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Idiacanthus,antrostomus,Idiacanthus antrostomus,0.38,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Malacosteus,niger,Malacosteus niger,0.256,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Melanostomias,bartonbeani,Melanostomias bartonbeani,0.262,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Melanostomias,NA,Melanostomias,0.241,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Melanostomias,NA,Melanostomias,0.241,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Photonectes,margarita,Photonectes margarita,0.396,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Photostomias,guernei,Photostomias guernei,0.16,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Stomias,atriventer,Stomias atriventer,0.25,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Stomias,atriventer,Stomias atriventer,0.25,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Stomias,atriventer,Stomias atriventer,0.25,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,Stomias,boa boa,Stomias boa boa,0.322,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Stomias,boa boa,Stomias boa boa,0.322,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Stomias,boa boa,Stomias boa boa,0.322,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Stomias,boa boa,Stomias boa boa,0.322,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Stomias,boa boa,Stomias boa boa,0.322,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Stomias,boa boa,Stomias boa boa,0.322,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Stomias,boa boa,Stomias boa boa,0.322,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Stomias,boa ferox,Stomias boa ferox,0.3,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Tactostoma,macropus,Tactostoma macropus,0.382,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Tactostoma,macropus,Tactostoma macropus,0.382,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Tactostoma,macropus,Tactostoma macropus,0.382,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Tactostoma,macropus,Tactostoma macropus,0.382,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,Tactostoma,macropus,Tactostoma macropus,0.382,NA,6.8,bathypelagic,piscivorous,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.2688333,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.237,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.3006667,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.3006667,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.3006667,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.3006667,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.237,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.1997333,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.237,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stomiidae,NA,NA,Stomiidae,0.237,NA,6.8,bathypelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,burti,Peprilus burti,0.19,0.9,2.0,benthopelagic,planktivorous,
2019-05-02,pan,Stromateidae,Peprilus,paru,Peprilus paru,0.28,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,paru,Peprilus paru,0.28,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,paru,Peprilus paru,0.28,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,paru,Peprilus paru,0.28,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,simillimus,Peprilus simillimus,0.28,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,simillimus,Peprilus simillimus,0.28,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,simillimus,Peprilus simillimus,0.28,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,triacanthus,Peprilus triacanthus,0.305,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,triacanthus,Peprilus triacanthus,0.305,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,triacanthus,Peprilus triacanthus,0.305,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,triacanthus,Peprilus triacanthus,0.305,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,triacanthus,Peprilus triacanthus,0.305,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,triacanthus,Peprilus triacanthus,0.305,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,Peprilus,NA,Peprilus,0.19,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,NA,NA,Stromateidae,0.19,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,NA,NA,Stromateidae,0.19,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Stromateidae,NA,NA,Stromateidae,0.19,0.9,2.0,benthopelagic,generalist,
2019-05-02,pan,Synaphobranchidae,Diastobranchus,NA,Diastobranchus,1.8,NA,NA,non-pelagic,generalist,
2019-05-02,pan,Synaphobranchidae,Dysomma,anguillare,Dysomma anguillare,0.575,NA,NA,demersal,generalist,
2019-05-02,pan,Synaphobranchidae,Ilyophis,brunneus,Ilyophis brunneus,0.58,NA,NA,bathypelagic,benthivorous,
2019-05-02,pan,Synaphobranchidae,Ilyophis,brunneus,Ilyophis brunneus,0.58,NA,NA,bathypelagic,benthivorous,
2019-05-02,pan,Synaphobranchidae,Ilyophis,NA,Ilyophis,0.536,NA,NA,bathypelagic,benthivorous,
2019-05-02,pan,Synaphobranchidae,Simenchelys,parasitica,Simenchelys parasitica,0.463,NA,NA,bathydemersal,generalist,
2019-05-02,pan,Synaphobranchidae,Simenchelys,parasitica,Simenchelys parasitica,0.463,NA,NA,bathydemersal,generalist,
2019-05-02,pan,Synaphobranchidae,Synaphobranchus,kaupii,Synaphobranchus kaupii,0.535,NA,NA,bathydemersal,generalist,
2019-05-02,pan,Synaphobranchidae,Synaphobranchus,kaupii,Synaphobranchus kaupii,0.535,NA,NA,bathydemersal,generalist,
2019-05-02,pan,Synaphobranchidae,Synaphobranchus,kaupii,Synaphobranchus kaupii,0.535,NA,NA,bathydemersal,generalist,
2019-05-02,pan,Synaphobranchidae,Synaphobranchus,kaupii,Synaphobranchus kaupii,0.535,NA,NA,bathydemersal,generalist,
2019-05-02,pan,Synaphobranchidae,Synaphobranchus,kaupii,Synaphobranchus kaupii,0.535,NA,NA,bathydemersal,generalist,
2019-05-02,pan,Synaphobranchidae,Synaphobranchus,kaupii,Synaphobranchus kaupii,0.535,NA,NA,bathydemersal,generalist,
2019-05-02,pan,Synaphobranchidae,Synaphobranchus,kaupii,Synaphobranchus kaupii,0.535,NA,NA,bathydemersal,generalist,
2019-05-02,pan,Synaphobranchidae,NA,NA,Synaphobranchidae,0.73575,NA,NA,non-pelagic,generalist,
2019-05-02,pan,Synaphobranchidae,NA,NA,Synaphobranchidae,0.73575,NA,NA,non-pelagic,generalist,
2019-05-02,pan,Synaphobranchidae,NA,NA,Synaphobranchidae,0.73575,NA,NA,non-pelagic,generalist,
2019-05-02,pan,Synbranchidae,NA,NA,Synbranchidae,0.578625,NA,NA,non-pelagic,generalist,
2019-05-02,pan,Syngnathidae,Cosmocampus,albirostris,Cosmocampus albirostris,0.2,0.5,3.8,reef-associated,generalist,
2019-05-02,pan,Syngnathidae,Entelurus,aequoreus,Entelurus aequoreus,0.61,2.0,7.5,demersal,generalist,
2019-05-02,pan,Syngnathidae,Entelurus,aequoreus,Entelurus aequoreus,0.6,2.0,7.5,demersal,generalist,
2019-05-02,pan,Syngnathidae,Entelurus,aequoreus,Entelurus aequoreus,0.6,2.0,7.5,demersal,generalist,
2019-05-02,pan,Syngnathidae,Entelurus,aequoreus,Entelurus aequoreus,0.6,2.0,7.5,demersal,generalist,
2019-05-02,pan,Syngnathidae,Entelurus,aequoreus,Entelurus aequoreus,0.6,2.0,7.5,demersal,generalist,
2019-05-02,pan,Syngnathidae,Entelurus,aequoreus,Entelurus aequoreus,0.6,2.0,7.5,demersal,generalist,
2019-05-02,pan,Syngnathidae,Entelurus,aequoreus,Entelurus aequoreus,0.6,2.0,7.5,demersal,generalist,
2019-05-02,pan,Syngnathidae,Hippocampus,erectus,Hippocampus erectus,0.19,0.8,1.0,reef-associated,benthivorous,
2019-05-02,pan,Syngnathidae,Hippocampus,erectus,Hippocampus erectus,0.19,0.8,1.0,reef-associated,benthivorous,
2019-05-02,pan,Syngnathidae,Hippocampus,erectus,Hippocampus erectus,0.19,0.8,1.0,reef-associated,benthivorous,
2019-05-02,pan,Syngnathidae,Hippocampus,erectus,Hippocampus erectus,0.19,0.8,1.0,reef-associated,benthivorous,
2019-05-02,pan,Syngnathidae,Hippocampus,hippocampus,Hippocampus hippocampus,0.15,0.4,1.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Hippocampus,hippocampus,Hippocampus hippocampus,0.15,0.4,1.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Hippocampus,reidi,Hippocampus reidi,0.175,0.5,1.0,reef-associated,benthivorous,
2019-05-02,pan,Syngnathidae,Hippocampus,zosterae,Hippocampus zosterae,0.05,0.3,1.0,demersal,benthivorous,
2019-05-02,pan,Syngnathidae,Microphis,NA,Microphis,0.2022632,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,Nerophis,lumbriciformis,Nerophis lumbriciformis,0.17,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,Nerophis,ophidion,Nerophis ophidion,0.29,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,Nerophis,ophidion,Nerophis ophidion,0.29,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,Nerophis,ophidion,Nerophis ophidion,0.29,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,Nerophis,ophidion,Nerophis ophidion,0.29,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,Nerophis,ophidion,Nerophis ophidion,0.29,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,Nerophis,ophidion,Nerophis ophidion,0.29,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,acus,Syngnathus acus,0.214,1.5,3.0,demersal,benthivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,acus,Syngnathus acus,0.214,1.5,3.0,demersal,benthivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,acus,Syngnathus acus,0.214,1.5,3.0,demersal,benthivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,acus,Syngnathus acus,0.214,1.5,3.0,demersal,benthivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,floridae,Syngnathus floridae,0.25,1.5,3.0,demersal,benthivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,floridae,Syngnathus floridae,0.25,1.5,3.0,demersal,benthivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,floridae,Syngnathus floridae,0.25,1.5,3.0,demersal,benthivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,fuscus,Syngnathus fuscus,0.305,1.5,3.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,fuscus,Syngnathus fuscus,0.305,1.5,3.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,fuscus,Syngnathus fuscus,0.305,1.5,3.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,fuscus,Syngnathus fuscus,0.305,1.5,3.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,louisianae,Syngnathus louisianae,0.38,1.5,3.0,reef-associated,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,louisianae,Syngnathus louisianae,0.38,1.5,3.0,reef-associated,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,louisianae,Syngnathus louisianae,0.38,1.5,3.0,reef-associated,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,rostellatus,Syngnathus rostellatus,0.19,1.5,3.0,demersal,planktivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,rostellatus,Syngnathus rostellatus,0.19,1.5,3.0,demersal,planktivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,rostellatus,Syngnathus rostellatus,0.19,1.5,3.0,demersal,planktivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,scovelli,Syngnathus scovelli,0.098,1.5,3.0,demersal,benthivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,springeri,Syngnathus springeri,0.38,1.5,3.0,reef-associated,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,springeri,Syngnathus springeri,0.38,1.5,3.0,reef-associated,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,typhle,Syngnathus typhle,0.35,1.5,3.0,pelagic,planktivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,typhle,Syngnathus typhle,0.35,1.5,3.0,demersal,planktivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,typhle,Syngnathus typhle,0.35,1.5,3.0,demersal,planktivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,typhle,Syngnathus typhle,0.35,1.5,3.0,demersal,planktivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,typhle,Syngnathus typhle,0.35,1.5,3.0,demersal,planktivorous,
2019-05-02,pan,Syngnathidae,Syngnathus,NA,Syngnathus,0.385,1.5,3.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,NA,Syngnathus,0.385,1.5,3.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,NA,Syngnathus,0.19,1.5,3.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,NA,Syngnathus,0.19,1.5,3.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,Syngnathus,NA,Syngnathus,0.19,1.5,3.0,demersal,generalist,
2019-05-02,pan,Syngnathidae,NA,NA,Syngnathidae,0.3855,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,NA,NA,Syngnathidae,0.3855,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,NA,NA,Syngnathidae,0.3855,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,NA,NA,Syngnathidae,0.3855,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,NA,NA,Syngnathidae,0.21375,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,NA,NA,Syngnathidae,0.2133333,0.5,3.8,demersal,generalist,
2019-05-02,pan,Syngnathidae,NA,NA,Syngnathidae,0.24,0.5,3.8,demersal,generalist,
2019-05-02,pan,Synodontidae,Saurida,brasiliensis,Saurida brasiliensis,0.25,1.4,7.3,demersal,piscivorous,
2019-05-02,pan,Synodontidae,Saurida,brasiliensis,Saurida brasiliensis,0.25,1.4,7.3,demersal,piscivorous,
2019-05-02,pan,Synodontidae,Saurida,brasiliensis,Saurida brasiliensis,0.25,1.4,7.3,demersal,piscivorous,
2019-05-02,pan,Synodontidae,Saurida,brasiliensis,Saurida brasiliensis,0.25,1.4,7.3,demersal,piscivorous,
2019-05-02,pan,Synodontidae,Saurida,caribbaea,Saurida caribbaea,0.18,1.4,7.3,demersal,piscivorous,
2019-05-02,pan,Synodontidae,Saurida,normani,Saurida normani,0.45,1.4,7.3,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Saurida,normani,Saurida normani,0.45,1.4,7.3,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Saurida,normani,Saurida normani,0.45,1.4,7.3,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Synodus,foetens,Synodus foetens,0.483,2.0,7.7,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Synodus,foetens,Synodus foetens,0.483,2.0,7.7,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Synodus,foetens,Synodus foetens,0.483,2.0,7.7,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Synodus,foetens,Synodus foetens,0.483,2.0,7.7,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Synodus,intermedius,Synodus intermedius,0.46,2.0,7.7,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Synodus,intermedius,Synodus intermedius,0.46,2.0,7.7,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Synodus,intermedius,Synodus intermedius,0.46,2.0,7.7,reef-associated,piscivorous,
2019-05-02,pan,Synodontidae,Synodus,lucioceps,Synodus lucioceps,0.64,2.0,7.7,reef-associated,piscivorous,
